	logFC	logCPM	F	PValue	FDR
CDR2	14.1139741807256	5.33369956490882	1437.73415018487	3.44578440934403e-20	1.18439713582829e-19
SUPT4H1	13.5390238201521	6.01955254792075	1436.80338890805	3.45461648697321e-20	1.18711854340549e-19
CASP9	17.3813843899474	2.57992812877211	1472.51283091327	3.45902174536485e-20	1.18831771395157e-19
LYRM7	14.4245830343157	5.87119114860282	1436.20495329688	3.47177746265086e-20	1.19238422036903e-19
FOPNL	13.8617521728978	5.74510319337877	1436.10617997129	3.47522369156276e-20	1.19325207123791e-19
IFT172	14.1047425213073	5.08586139012913	1436.82782234783	3.47813179905023e-20	1.19393474265731e-19
ATPAF2	16.5803102574298	3.47771326781735	1449.05179681625	3.48453462772926e-20	1.19581636523792e-19
ASF1A	14.9986461928879	5.10984074340054	1436.3304181811	3.48703969525484e-20	1.19635971992367e-19
C5orf30	16.4643304148199	5.44467640442555	1436.55943378828	3.48829572626689e-20	1.1964239795406e-19
BMP2K	13.9064583957732	6.50592256376075	1435.26458200728	3.48907062374694e-20	1.1964239795406e-19
PUSL1	17.6466555737761	2.07077392224341	1476.59002656769	3.49122008460839e-20	1.19684483566118e-19
CTBP1	13.1657467790447	6.46322646832819	1434.79817646694	3.49989878991812e-20	1.19950320555446e-19
C11orf83	16.7401616268567	3.46186700444683	1448.39238216085	3.50972262773217e-20	1.20255253393178e-19
EXD2	14.6466759653344	5.1627994103844	1435.21059467399	3.5117637554399e-20	1.20293433047913e-19
EPT1	12.4658472278278	7.23714332706736	1434.07863529877	3.51446993969301e-20	1.20354367670912e-19
YAP1	11.5080037821633	7.6417806058226	1433.73312132362	3.52242428925566e-20	1.20594948167368e-19
ATXN7L3	14.2271010002501	5.56798725721111	1434.19211073703	3.52468399162162e-20	1.20610280805659e-19
ARL13B	15.7546096604859	4.17226100774792	1438.51713929701	3.52473068106839e-20	1.20610280805659e-19
TBC1D30	14.7445173086348	4.13567607248577	1439.32472453345	3.53292620805837e-20	1.20858854123325e-19
F8	18.5820185475214	2.5655636165208	1463.25546043503	3.54758961194906e-20	1.21303303017558e-19
GBE1	14.9377337795163	5.36953340387555	1433.52296387121	3.54778748944179e-20	1.21303303017558e-19
MAST3	16.3789542926216	4.00433940365261	1439.25536815016	3.55408567470623e-20	1.21486642012147e-19
PPAPDC2	16.1852178239223	4.46844250261516	1436.05122815864	3.55506848207592e-20	1.21488240728972e-19
TOR4A	15.2801624836905	4.9171279005052	1433.98919831797	3.55668015473821e-20	1.21511323317576e-19
SLC35B1	15.2501644122979	4.998193906337	1433.40476247333	3.5652474072453e-20	1.21771963417465e-19
IKBKG	15.7520265089429	3.91949922282086	1438.96663724502	3.56931227065981e-20	1.21878726547997e-19
ZNF253	14.9816058800234	4.78530975269976	1433.28235876558	3.58057916643609e-20	1.22231291428653e-19
RAD50	10.7695862447324	8.12069683717488	1431.18388608324	3.58447437439456e-20	1.223320875763e-19
VTI1A	13.4893073799668	6.09731379220049	1431.30103899306	3.58744819342222e-20	1.22401393539503e-19
ITFG3	14.8113734115019	4.89052879638403	1432.0170620219	3.60409934430721e-20	1.22937202075593e-19
SRPRB	14.0301472327151	5.8613334950742	1430.64227649653	3.60727772170098e-20	1.2301328836037e-19
HAUS1	15.6486831941656	3.94999733536756	1436.68185923967	3.61610979043324e-20	1.23282082926275e-19
DCAF11	14.1796363147234	6.46729335027107	1429.89145948162	3.62123670350018e-20	1.23424451614309e-19
MARCKSL1	13.5225204002606	6.03578046480521	1429.91471239968	3.62261303377883e-20	1.23438946089303e-19
ZNF280C	13.9914581777682	4.55398075940672	1433.23550189146	3.6260260600178e-20	1.23513432227119e-19
TTLL11	17.6390326072971	1.87969096580132	1463.3501954449	3.6271914747446e-20	1.23513432227119e-19
HGS	13.1959672496948	6.24281912172444	1429.68332963027	3.62765393057846e-20	1.23513432227119e-19
CHD3	12.7001552386177	7.09082606920193	1429.40455277962	3.63061817082111e-20	1.23581938733509e-19
CENPT	15.6403110255794	4.16502342496459	1434.02067950094	3.63590574508015e-20	1.23729472116925e-19
VPS37C	16.6148931783791	3.74677584308108	1438.8325143695	3.63722196015298e-20	1.23741818665335e-19
C20orf27	17.132660323793	2.19483620875224	1473.14154544603	3.64070080789562e-20	1.23827714323053e-19
GNB1	12.5446570902867	7.49540135077325	1428.86830250205	3.64337071413263e-20	1.23886058419511e-19
CBLB	13.645325609372	5.63523800983179	1429.07713346517	3.65094688117939e-20	1.24083759695857e-19
ZDHHC8	16.1252979845169	3.09916293125078	1452.20318227824	3.65109698958686e-20	1.24083759695857e-19
AFF4	11.5976313759522	8.23514496223137	1428.4004101719	3.65439200647601e-20	1.24163229979194e-19
MRPL48	15.3779518150328	4.440421509245	1431.11580304687	3.66759551494981e-20	1.2454912380631e-19
NIPAL1	15.2226803828081	5.61561173358701	1428.57249744713	3.66766893587885e-20	1.2454912380631e-19
HDAC7	14.1654564848386	4.58459573342947	1430.95859026027	3.66975455155154e-20	1.24587351097534e-19
VRK2	13.7994952570482	5.68529891615039	1428.23078018691	3.67126622224369e-20	1.24606078186456e-19
BRMS1	15.4337953587129	4.68084425116475	1429.95348751135	3.67365747128576e-20	1.24654641359001e-19
ZBTB22	17.3452980160378	3.12973369103049	1449.03162414073	3.67705623355686e-20	1.24737357175469e-19
TAF6L	17.3066659257372	2.44431975093295	1467.01168008726	3.6908724250067e-20	1.2517332951179e-19
AARS2	14.7574854672399	4.70921006659028	1428.74839824353	3.70119984407201e-20	1.25490785726778e-19
NUFIP2	11.1332979625438	8.58001223448009	1426.29988355213	3.70813499129725e-20	1.25693089715453e-19
CEP76	16.017186083632	3.70459378420404	1435.92760227176	3.71032583399631e-20	1.25734514358846e-19
MLLT10	13.0632731005462	6.20690056666606	1426.36453015962	3.71241849976915e-20	1.25772591251641e-19
WARS2	14.2118935521894	5.15713664325359	1426.41336210277	3.73393885820421e-20	1.26468665032966e-19
OCIAD1	13.315308415927	6.95509796419172	1425.32416747998	3.73598428721661e-20	1.26504931029962e-19
CLOCK	12.4363680304481	7.0742754854279	1424.617615485	3.75355951430869e-20	1.27066898633835e-19
CIC	14.4740698929867	4.88159846289268	1426.0495371719	3.75869194679758e-20	1.27207464869585e-19
ZNF600	14.8365629310453	4.48273666799683	1427.3693333155	3.76077548901631e-20	1.27244799457619e-19
PROSC	14.578523872706	6.20644852132443	1423.85680427985	3.77991294291932e-20	1.27858978593041e-19
DHX8	12.8399353544452	6.59959661907179	1423.59388360694	3.78225939409052e-20	1.27905014788694e-19
NIPAL3	14.539149830778	5.72472532724908	1423.86726003911	3.78477360936083e-20	1.27956698817125e-19
KCTD18	15.8771639515213	4.2063433215137	1427.90462638809	3.78922043581031e-20	1.28073677178078e-19
CPNE2	16.2870720594424	4.07546771489809	1429.21736547864	3.79031225523915e-20	1.28077226661674e-19
RWDD2B	15.8838366499448	3.81154376461039	1431.33527733965	3.79181272372859e-20	1.28094579232882e-19
DTX4	14.451465783338	5.90402532490138	1423.43339586629	3.79314328150188e-20	1.28106184362771e-19
ZNF761	13.6196097792604	5.32412752185845	1423.76389669004	3.7990069704502e-20	1.28240846396052e-19
PRDX1	11.8582353374739	7.89070129675431	1422.83832866977	3.79910666763865e-20	1.28240846396052e-19
C2CD2L	17.2318047064483	3.76699516593631	1433.96120329219	3.80075592603685e-20	1.28258155833005e-19
ZNF8	15.6122932658557	3.45093823144016	1438.0303784106	3.80159585090971e-20	1.28258155833005e-19
CNST	14.7365961173536	6.10341293809078	1422.64256845909	3.81320032614535e-20	1.28616234493348e-19
OPTN	13.3498326568073	7.41058196664893	1422.12841859309	3.81852179373413e-20	1.2876226126494e-19
CCDC111	15.7161367473584	4.27742564532551	1426.10983082215	3.82291404634837e-20	1.28876886772871e-19
SOS2	13.3092775028789	6.94086273500489	1421.87910324758	3.82714521216953e-20	1.28986023652943e-19
ZNF629	13.8617673759655	5.52538647631472	1421.81688935398	3.84293123227275e-20	1.29484435263936e-19
R3HCC1L	14.3885023578285	5.49806298282166	1421.52367948428	3.850468416184e-20	1.29704722485471e-19
UVRAG	14.6989599517093	5.06304518249516	1421.87533836901	3.85694665815902e-20	1.29889233721448e-19
DBI	13.092055267081	7.28653674371236	1420.60413618147	3.85941266352131e-20	1.29938565395183e-19
SMIM4	16.8882369703318	2.88277729161575	1448.30476769447	3.86417861050444e-20	1.30065285751393e-19
ZSCAN22	16.5531054197663	2.67638522145341	1456.44758165548	3.86743493008754e-20	1.30141140673078e-19
SIRT3	17.1239167608585	2.67655292363654	1453.92571975419	3.87340644160637e-20	1.3030830017006e-19
ABCD3	13.5047620315078	7.90000927126927	1419.99592518433	3.87570098185799e-20	1.30329042475869e-19
RNF166	17.7162530719374	2.69399711981295	1451.35137241159	3.87603131178716e-20	1.30329042475869e-19
FAM160A1	15.7986370008925	4.81125127602788	1421.61550764568	3.88889806405924e-20	1.307012235371e-19
CCDC15	16.1716649101069	3.26543419541543	1437.63620513358	3.88911414824163e-20	1.307012235371e-19
ZNF850	14.757212127581	3.88877426011983	1428.76218146334	3.89234863408477e-20	1.30776062443143e-19
PSMB5	14.2504083120314	5.65553119763285	1419.01786203215	3.91618374154005e-20	1.31542828109338e-19
PTER	14.1417277049826	5.72892489262199	1418.90055407233	3.91732514131611e-20	1.31547122921454e-19
METTL21D	16.5744859073259	3.05671305442911	1441.25552608095	3.92611052072507e-20	1.31808040477214e-19
PITHD1	15.1732963231789	5.35481157584344	1418.90963527602	3.92927984741502e-20	1.31880328780966e-19
TBRG4	14.0160713751529	5.15666540941517	1419.02979433723	3.93176066363194e-20	1.31929476869904e-19
DENND2D	14.4633069119458	5.48856026344177	1417.95958970411	3.94797379431424e-20	1.32439265640746e-19
LRFN3	18.5054214001632	1.26040852654222	1349.35610841692	3.95161372953416e-20	1.32527117818149e-19
GALNT2	12.7270918121835	6.62529630153939	1417.28129315226	3.95316083494413e-20	1.3254475452529e-19
SMTN	12.9700569128536	6.01041335392347	1417.21439906377	3.95905434140855e-20	1.32683000756756e-19
PBRM1	12.4455281363381	7.29659518156449	1416.96159923096	3.95932862262821e-20	1.32683000756756e-19
ABCD4	14.5322750209385	4.99577432684722	1417.87683093537	3.96959070187234e-20	1.32992559937019e-19
WHSC2	14.6634936761748	4.33692038155099	1420.49158154699	3.97564374459357e-20	1.33160981060852e-19
TMEM209	14.3236218394681	5.58330582031197	1416.83404132023	3.97759892520832e-20	1.33192096104951e-19
GNPTAB	13.2239521932268	7.61766711514572	1415.96763335012	3.98658864572348e-20	1.33438910536585e-19
EIF2AK1	11.9085782193396	7.77001435680616	1415.93541031902	3.98702592696568e-20	1.33438910536585e-19
ACTR10	14.9894849224242	5.57729976118954	1416.43148087516	3.99111648085884e-20	1.33541378718914e-19
RNPEPL1	15.3378662681716	4.46590601969552	1418.28033039601	4.00833987216879e-20	1.34083101033193e-19
MAGOH	15.310268463296	4.58396931542328	1417.38579553335	4.01921585960836e-20	1.34383994135208e-19
ZNF786	15.5422790667932	3.4273496258761	1430.97758466677	4.01940569560733e-20	1.34383994135208e-19
SMAP1	14.1687743260712	6.30894286652539	1414.5918247652	4.02989270813784e-20	1.34699916196037e-19
PEX2	14.4578016170126	5.5725418828333	1414.87514114616	4.03306163349441e-20	1.34771130126478e-19
TCP11L1	16.1730119990135	4.59597312626489	1417.06147946153	4.04329092989029e-20	1.35050708488537e-19
ENDOG	17.7964391945021	2.81999692984019	1442.52763353266	4.04350915468415e-20	1.35050708488537e-19
ZNF615	16.3138897667641	3.80087386871674	1422.13109073169	4.0528942092506e-20	1.35329338672147e-19
